rating_denominator,jpg_url,source,rating_numerator,dog_breed_test,tweet_text,image_classifier_confidence,tweet_id,name,expanded_urls,timestamp,image_classifier_dog_breed,dog_stage,favorites,retweets,followers_count
10,https://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,Twitter for iPhone,10.0,False,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 https://t.co/Qvj4JZGdQD,0.157477,670079681849372674,Fabio,https://twitter.com/dog_rates/status/670079681849372674/photo/1,2015-11-27 03:20:20,mud_turtle,,2276,1291,7413843
10,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,Twitter for iPhone,10.0,True,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",0.273492,670086499208155136,,https://twitter.com/dog_rates/status/670086499208155136/photo/1,2015-11-27 03:47:25,German_short-haired_pointer,,714,262,7413843
10,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,Twitter for iPhone,9.0,True,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,0.383346,670093938074779648,Wally,https://twitter.com/dog_rates/status/670093938074779648/photo/1,2015-11-27 04:16:59,toy_poodle,,1057,349,7413843
10,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,Twitter for iPhone,11.0,True,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,0.368876,670290420111441920,Sandra,https://twitter.com/dog_rates/status/670290420111441920/photo/1,2015-11-27 17:17:44,Chihuahua,,724,298,7413843
10,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,Twitter for iPhone,9.0,True,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,0.380278,670303360680108032,,https://twitter.com/dog_rates/status/670303360680108032/photo/1,2015-11-27 18:09:09,Shetland_sheepdog,,435,139,7413843
10,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,Twitter for iPhone,11.0,True,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",0.254856,670319130621435904,,https://twitter.com/dog_rates/status/670319130621435904/photo/1,2015-11-27 19:11:49,Irish_terrier,,3947,1275,7413843
10,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,Twitter for iPhone,10.0,True,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,0.245033,670338931251150849,Butters,https://twitter.com/dog_rates/status/670338931251150849/photo/1,2015-11-27 20:30:30,cairn,,438,114,7413843
10,https://pbs.twimg.com/media/CU2akCQWsAIbaOV.jpg,Twitter for iPhone,9.0,False,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 https://t.co/98ZBi6o4dj,0.974075,670361874861563904,,https://twitter.com/dog_rates/status/670361874861563904/photo/1,2015-11-27 22:01:40,platypus,,338,69,7413842
10,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,Twitter for iPhone,12.0,True,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,0.974936,670374371102445568,Daisy,https://twitter.com/dog_rates/status/670374371102445568/photo/1,2015-11-27 22:51:19,English_springer,,761,278,7413842
10,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,Twitter for iPhone,8.0,True,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,0.178027,670385711116361728,Larry,https://twitter.com/dog_rates/status/670385711116361728/photo/1,2015-11-27 23:36:23,whippet,,577,220,7413842
10,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,Twitter for iPhone,10.0,True,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,0.8022229999999999,670403879788544000,Nigel,https://twitter.com/dog_rates/status/670403879788544000/photo/1,2015-11-28 00:48:35,pug,,444,163,7413842
10,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,Twitter for iPhone,10.0,False,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,0.999945,670408998013820928,Peanut,https://twitter.com/dog_rates/status/670408998013820928/photo/1,2015-11-28 01:08:55,ping-pong_ball,,570,234,7413842
10,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,Twitter for iPhone,12.0,True,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN,0.584397,670411370698022913,Scooter,https://twitter.com/dog_rates/status/670411370698022913/photo/1,2015-11-28 01:18:21,Maltese_dog,,2078,933,7413842
10,https://pbs.twimg.com/media/CU3NE8EWUAEVdPD.jpg,Twitter for iPhone,6.0,False,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn,0.493257,670417414769758208,,https://twitter.com/dog_rates/status/670417414769758208/photo/1,2015-11-28 01:42:22,sea_urchin,,581,333,7413842
10,https://pbs.twimg.com/media/CU3P82RWEAAIVrE.jpg,Twitter for iPhone,10.0,False,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,0.268759,670420569653809152,Damon,https://twitter.com/dog_rates/status/670420569653809152/photo/1,2015-11-28 01:54:54,bow_tie,,642,328,7413842
10,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,Twitter for iPhone,12.0,True,Meet Herb. 12/10 https://t.co/tLRyYvCci3,0.275793,670421925039075328,Herb,https://twitter.com/dog_rates/status/670421925039075328/photo/1,2015-11-28 02:00:17,Chihuahua,,1342,660,7413842
10,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,Twitter for iPhone,9.0,False,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo,0.952258,670427002554466305,,https://twitter.com/dog_rates/status/670427002554466305/photo/1,2015-11-28 02:20:27,seat_belt,,531,170,7413842
10,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,Twitter for iPhone,11.0,True,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,0.335269,670428280563085312,Willy,https://twitter.com/dog_rates/status/670428280563085312/photo/1,2015-11-28 02:25:32,chow,,1417,657,7413842
10,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,Twitter for iPhone,10.0,False,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,0.583427,670433248821026816,Sam,https://twitter.com/dog_rates/status/670433248821026816/photo/1,2015-11-28 02:45:17,window_shade,,334,118,7413842
10,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,Twitter for iPhone,11.0,False,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,0.91914,670434127938719744,Hank,https://twitter.com/dog_rates/status/670434127938719744/photo/1,2015-11-28 02:48:46,jack-o'-lantern,,1439,669,7413842
10,https://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,Twitter for iPhone,10.0,False,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE,0.46037,670435821946826752,,https://twitter.com/dog_rates/status/670435821946826752/photo/1,2015-11-28 02:55:30,sorrel,,1077,537,7413842
10,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Twitter for iPhone,11.0,True,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,0.403552,670442337873600512,Koda,https://twitter.com/dog_rates/status/670442337873600512/photo/1,2015-11-28 03:21:24,Sussex_spaniel,,661,204,7413842
10,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,Twitter for iPhone,10.0,True,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,0.403698,670444955656130560,Paull,https://twitter.com/dog_rates/status/670444955656130560/photo/1,2015-11-28 03:31:48,English_springer,,6867,2051,7413842
10,https://pbs.twimg.com/media/CU3qHNTWsAApGr0.jpg,Twitter for iPhone,5.0,False,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup https://t.co/cixC0M3P1e,0.999924,670449342516494336,,https://twitter.com/dog_rates/status/670449342516494336/photo/1,2015-11-28 03:49:14,peacock,,1220,695,7413842
10,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,Twitter for iPhone,11.0,False,This dog can't see its haters. 11/10 https://t.co/35BcGFdEAK,0.188174,670452855871037440,,https://twitter.com/dog_rates/status/670452855871037440/photo/1,2015-11-28 04:03:11,Arctic_fox,,562,215,7413842
10,https://pbs.twimg.com/media/CU35E7VWEAAKYBy.jpg,Twitter for iPhone,7.0,False,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 https://t.co/2BnCLtJMxD,0.611558,670465786746662913,,https://twitter.com/dog_rates/status/670465786746662913/photo/1,2015-11-28 04:54:34,axolotl,,990,573,7413842
10,https://pbs.twimg.com/media/CU37pEoWUAAitje.jpg,Twitter for iPhone,10.0,False,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 https://t.co/dupWSIpSrG,0.730152,670468609693655041,Edd,https://twitter.com/dog_rates/status/670468609693655041/photo/1,2015-11-28 05:05:47,minivan,,359,87,7413842
10,https://pbs.twimg.com/media/CU4AwqQWUAAEgE2.jpg,Twitter for iPhone,10.0,False,Honor to rate this dog. Great teeth. Nice horns. Unbelievable posture. Fun to pet. Big enough to ride. 10/10 rad dog https://t.co/7JMAHdJ6A4,0.070076,670474236058800128,,https://twitter.com/dog_rates/status/670474236058800128/photo/1,2015-11-28 05:28:09,wool,,1568,791,7413842
10,https://pbs.twimg.com/media/CU6xVkbWsAAeHeU.jpg,Twitter for iPhone,10.0,False,This is Phineas. He's a magical dog. Only appears through the hole of a donut. 10/10 mysterious pup https://t.co/NECxEHN5YU,0.107317,670668383499735048,Phineas,https://twitter.com/dog_rates/status/670668383499735048/photo/1,2015-11-28 18:19:37,banana,,10978,5227,7413842
10,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,Twitter for iPhone,8.0,True,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,0.6761020000000001,670676092097810432,Bloo,https://twitter.com/dog_rates/status/670676092097810432/photo/1,2015-11-28 18:50:15,Dandie_Dinmont,,258,45,7413842
10,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,Twitter for iPhone,8.0,True,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,0.34273400000000004,670679630144274432,Pluto,https://twitter.com/dog_rates/status/670679630144274432/photo/1,2015-11-28 19:04:19,Ibizan_hound,,764,296,7413842
10,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,Twitter for iPhone,8.0,True,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,0.07112439999999999,670691627984359425,Ester,https://twitter.com/dog_rates/status/670691627984359425/photo/1,2015-11-28 19:51:59,Shetland_sheepdog,,602,252,7413842
10,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,Twitter for iPhone,6.0,True,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH,0.419838,670704688707301377,Danny,https://twitter.com/dog_rates/status/670704688707301377/photo/1,2015-11-28 20:43:53,Norwich_terrier,,781,383,7413842
10,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,Twitter for iPhone,12.0,True,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed,0.368161,670717338665226240,,https://twitter.com/dog_rates/status/670717338665226240/photo/1,2015-11-28 21:34:09,Pomeranian,,1244,512,7413842
10,https://pbs.twimg.com/media/CU7nSZEW4AA6r5u.jpg,Twitter for iPhone,10.0,False,This is Jeffrie. He's a handheld pup. Excellent ears. Super fluffy. 10/10 overall topnotch canine https://t.co/SWnrQAFOtt,0.368562,670727704916926465,Jeffrie,https://twitter.com/dog_rates/status/670727704916926465/photo/1,2015-11-28 22:15:21,wood_rabbit,,849,374,7413842
10,https://pbs.twimg.com/media/CU7seitWwAArlVy.jpg,Twitter for iPhone,8.0,False,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog https://t.co/NsDIt8Z80Z,0.350416,670733412878163972,Jerry,https://twitter.com/dog_rates/status/670733412878163972/photo/1,2015-11-28 22:38:01,dhole,,987,528,7413842
10,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,Twitter for iPhone,9.0,True,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,0.994065,670755717859713024,Gin,https://twitter.com/dog_rates/status/670755717859713024/photo/1,2015-11-29 00:06:39,keeshond,,456,116,7413842
10,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,Twitter for iPhone,10.0,True,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,0.17285,670764103623966721,Vincent,https://twitter.com/dog_rates/status/670764103623966721/photo/1,2015-11-29 00:39:59,Norfolk_terrier,,1100,437,7413842
10,https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,Twitter for iPhone,10.0,True,"""To bone or not to bone?""
10/10 https://t.co/4g5kFdxp6g",0.776612,670778058496974848,,https://twitter.com/dog_rates/status/670778058496974848/photo/1,2015-11-29 01:35:26,pug,,336,74,7413842
10,https://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,Twitter for iPhone,7.0,True,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all https://t.co/Viu56hVhhP,0.244889,670780561024270336,Traviss,https://twitter.com/dog_rates/status/670780561024270336/photo/1,2015-11-29 01:45:22,Labrador_retriever,,799,297,7413842
10,https://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,Twitter for iPhone,5.0,True,"This dude slaps your girl's ass what do you do?
5/10 https://t.co/6dioUL6gcP",0.952963,670782429121134593,,https://twitter.com/dog_rates/status/670782429121134593/photo/1,2015-11-29 01:52:48,Chihuahua,,1607,801,7413842
10,https://pbs.twimg.com/media/CU8Z-OxXAAA-sd2.jpg,Twitter for iPhone,1.0,False,Flamboyant pup here. Probably poisonous. Won't eat kibble. Doesn't bark. Slow af. Petting doesn't look fun. 1/10 https://t.co/jxukeh2BeO,0.381955,670783437142401025,,https://twitter.com/dog_rates/status/670783437142401025/photo/1,2015-11-29 01:56:48,lacewing,,835,409,7413842
10,https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,Twitter for iPhone,8.0,False,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,0.7771239999999999,670786190031921152,Creg,https://twitter.com/dog_rates/status/670786190031921152/photo/1,2015-11-29 02:07:44,dingo,,615,208,7413842
10,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,Twitter for iPhone,9.0,True,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,0.295966,670789397210615808,,https://twitter.com/dog_rates/status/670789397210615808/photo/1,2015-11-29 02:20:29,beagle,,677,248,7413842
10,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,Twitter for iPhone,7.0,False,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,0.882426,670792680469889025,Antony,https://twitter.com/dog_rates/status/670792680469889025/photo/1,2015-11-29 02:33:32,brown_bear,,853,288,7413842
10,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,Twitter for iPhone,11.0,True,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,0.472197,670797304698376195,Trigger,https://twitter.com/dog_rates/status/670797304698376195/photo/1,2015-11-29 02:51:54,Pembroke,,752,245,7413842
10,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,Twitter for iPhone,10.0,True,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,0.34410100000000005,670803562457407488,,https://twitter.com/dog_rates/status/670803562457407488/photo/1,2015-11-29 03:16:46,basenji,,349,91,7413842
10,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,Twitter for iPhone,10.0,True,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,0.86856,670804601705242624,Mason,https://twitter.com/dog_rates/status/670804601705242624/photo/1,2015-11-29 03:20:54,Pomeranian,,2016,989,7413842
10,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,Twitter for iPhone,11.0,True,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",0.958035,670807719151067136,Andy,"https://twitter.com/dog_rates/status/670807719151067136/photo/1,https://twitter.com/dog_rates/status/670807719151067136/photo/1,https://twitter.com/dog_rates/status/670807719151067136/photo/1",2015-11-29 03:33:17,Old_English_sheepdog,,1178,507,7413842
10,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,Twitter for iPhone,10.0,True,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,0.99409,670811965569282048,Maggie,https://twitter.com/dog_rates/status/670811965569282048/photo/1,2015-11-29 03:50:10,basset,,1158,277,7413842
10,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,Twitter for iPhone,10.0,True,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,0.919714,670815497391357952,Sage,https://twitter.com/dog_rates/status/670815497391357952/photo/1,2015-11-29 04:04:12,American_Staffordshire_terrier,,3247,1598,7413842
10,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,Twitter for iPhone,10.0,False,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,0.993887,670822709593571328,,https://twitter.com/dog_rates/status/670822709593571328/photo/1,2015-11-29 04:32:51,web_site,,628,100,7413842
10,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,Twitter for iPhone,12.0,True,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,0.947453,670823764196741120,Remington,https://twitter.com/dog_rates/status/670823764196741120/photo/1,2015-11-29 04:37:03,Labrador_retriever,,793,198,7413842
10,https://pbs.twimg.com/media/CU9A8ZuWsAAt_S1.jpg,Twitter for iPhone,2.0,False,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 https://t.co/XOPXCSXiUT",0.927956,670826280409919488,,https://twitter.com/dog_rates/status/670826280409919488/photo/1,2015-11-29 04:47:03,scorpion,,5690,4213,7413842
10,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,Twitter for iPhone,10.0,True,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,0.31760700000000003,670832455012716544,Amy,https://twitter.com/dog_rates/status/670832455012716544/photo/1,2015-11-29 05:11:35,malinois,,750,226,7413842
10,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,Twitter for iPhone,7.0,True,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,0.609853,670833812859932673,Jett,https://twitter.com/dog_rates/status/670833812859932673/photo/1,2015-11-29 05:16:59,Pekinese,,462,128,7413842
10,https://pbs.twimg.com/media/CU9LyIMWIAA6OOu.jpg,Twitter for iPhone,4.0,False,Pink dogs here. Unreasonably long necks. Left guy has only 1 leg. Quite nimble. Don't bark tho 4/10s would still pet https://t.co/QY5uvMmmQk,0.99271,670838202509447168,,https://twitter.com/dog_rates/status/670838202509447168/photo/1,2015-11-29 05:34:25,flamingo,,1141,722,7413842
10,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,Twitter for iPhone,10.0,True,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,0.963622,670840546554966016,Colby,https://twitter.com/dog_rates/status/670840546554966016/photo/1,2015-11-29 05:43:44,Shih-Tzu,,609,204,7413842
10,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,Twitter for iPhone,12.0,True,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,0.8662209999999999,670995969505435648,,"https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1",2015-11-29 16:01:20,redbone,,1128,303,7413842
10,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,Twitter for iPhone,8.0,True,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,0.855959,671109016219725825,Toby,https://twitter.com/dog_rates/status/671109016219725825/photo/1,2015-11-29 23:30:32,basenji,,1173,455,7413842
10,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,Twitter for iPhone,6.0,True,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",0.406341,671115716440031232,Phred,https://twitter.com/dog_rates/status/671115716440031232/photo/1,2015-11-29 23:57:10,malinois,,1389,800,7413842
10,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,Twitter for iPhone,4.0,False,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,0.351957,671122204919246848,,https://twitter.com/dog_rates/status/671122204919246848/photo/1,2015-11-30 00:22:57,goose,,3581,2610,7413842
10,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,Twitter for iPhone,8.0,True,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,0.18038,671134062904504320,Clarence,https://twitter.com/dog_rates/status/671134062904504320/photo/1,2015-11-30 01:10:04,Shih-Tzu,,768,200,7413842
10,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,Twitter for iPhone,10.0,True,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,0.587342,671138694582165504,,https://twitter.com/dog_rates/status/671138694582165504/photo/1,2015-11-30 01:28:28,Samoyed,,954,419,7413842
10,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,Twitter for iPhone,9.0,False,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,0.387728,671141549288370177,,https://twitter.com/dog_rates/status/671141549288370177/photo/1,2015-11-30 01:39:49,guinea_pig,,1199,676,7413842
10,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,Twitter for iPhone,9.0,True,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,0.4672020000000001,671147085991960577,,https://twitter.com/dog_rates/status/671147085991960577/photo/1,2015-11-30 02:01:49,Yorkshire_terrier,,691,237,7413842
10,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,Twitter for iPhone,12.0,True,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,0.781201,671151324042559489,,https://twitter.com/dog_rates/status/671151324042559489/photo/1,2015-11-30 02:18:39,Rottweiler,,688,160,7413842
10,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,Twitter for iPhone,11.0,True,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,0.495047,671154572044468225,Holly,https://twitter.com/dog_rates/status/671154572044468225/photo/1,2015-11-30 02:31:34,Labrador_retriever,,740,226,7413842
10,https://pbs.twimg.com/media/CVBwNjVWwAAlUFQ.jpg,Twitter for iPhone,5.0,False,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 https://t.co/iHLo9rGay1,0.117446,671159727754231808,Anthony,https://twitter.com/dog_rates/status/671159727754231808/photo/1,2015-11-30 02:52:03,pitcher,,386,84,7413842
10,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,Twitter for iPhone,8.0,False,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,0.733025,671163268581498880,,https://twitter.com/dog_rates/status/671163268581498880/photo/1,2015-11-30 03:06:07,African_hunting_dog,,1699,1144,7413842
10,https://pbs.twimg.com/media/CVB2TnWUYAA2pAU.jpg,Twitter for iPhone,10.0,False,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup https://t.co/gFl60yFJ0w,0.829772,671166507850801152,Herm,https://twitter.com/dog_rates/status/671166507850801152/photo/1,2015-11-30 03:18:59,refrigerator,,895,365,7413842
10,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,Twitter for iPhone,12.0,True,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,0.331179,671182547775299584,,https://twitter.com/dog_rates/status/671182547775299584/photo/1,2015-11-30 04:22:44,Rottweiler,,1151,358,7413842
10,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,Twitter for iPhone,10.0,True,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,0.319106,671186162933985280,Sparky,https://twitter.com/dog_rates/status/671186162933985280/photo/1,2015-11-30 04:37:05,Chihuahua,,753,220,7413842
10,https://pbs.twimg.com/media/CVEbFDRWsAAkN_7.jpg,Twitter for iPhone,9.0,False,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,0.382918,671347597085433856,Lola,"https://twitter.com/dog_rates/status/671347597085433856/photo/1,https://twitter.com/dog_rates/status/671347597085433856/photo/1",2015-11-30 15:18:34,picket_fence,,987,444,7413842
10,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,Twitter for iPhone,10.0,True,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,0.313811,671355857343524864,Lou,https://twitter.com/dog_rates/status/671355857343524864/photo/1,2015-11-30 15:51:24,miniature_poodle,,490,117,7413842
